Project, Model, Fun, Type, Mandatory, Info, Line Num, Filename, Link
perkeep/perkeep,server++validateShardPrefix777,validateShardPrefix,Integer as a chan bound,true,8,805,https://github.com/perkeep/perkeep/blob/40f12e532cba9a2b236a413d486c7ab0a6768672/pkg/server/sync.go#L777,40f12e532cba9a2b236a413d486c7ab0a6768672
perkeep/perkeep,server++validateShardPrefix777,validateShardPrefix,new channel,false,Name :missingc,805,https://github.com/perkeep/perkeep/blob/40f12e532cba9a2b236a413d486c7ab0a6768672/pkg/server/sync.go#L777,40f12e532cba9a2b236a413d486c7ab0a6768672
perkeep/perkeep,server++validateShardPrefix777,validateShardPrefix,Range over Chan,,,0,https://github.com/perkeep/perkeep/blob/40f12e532cba9a2b236a413d486c7ab0a6768672/pkg/server/sync.go#L777,40f12e532cba9a2b236a413d486c7ab0a6768672
perkeep/perkeep,server++startValidatePrefix837,startValidatePrefix,MODEL ERROR = Returning a channel at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/perkeep--perkeep/pkg/server/sync.go:890:9,false,,0,https://github.com/perkeep/perkeep/blob/40f12e532cba9a2b236a413d486c7ab0a6768672/pkg/server/sync.go#L837,40f12e532cba9a2b236a413d486c7ab0a6768672
perkeep/perkeep,shard++batchedShards87,batchedShards,Actual Param,false,blobs,0,https://github.com/perkeep/perkeep/blob/40f12e532cba9a2b236a413d486c7ab0a6768672/pkg/blobserver/shard/shard.go#L87,40f12e532cba9a2b236a413d486c7ab0a6768672
perkeep/perkeep,shard++batchedShards87,batchedShards,Candidate Param,true,m,0,https://github.com/perkeep/perkeep/blob/40f12e532cba9a2b236a413d486c7ab0a6768672/pkg/blobserver/shard/shard.go#L87,40f12e532cba9a2b236a413d486c7ab0a6768672
perkeep/perkeep,shard++batchedShards87,batchedShards,Comm Param,false,blobs,89,https://github.com/perkeep/perkeep/blob/40f12e532cba9a2b236a413d486c7ab0a6768672/pkg/blobserver/shard/shard.go#L87,40f12e532cba9a2b236a413d486c7ab0a6768672
perkeep/perkeep,shard++batchedShards87,batchedShards,Slice as a range bound,false,blobs,89,https://github.com/perkeep/perkeep/blob/40f12e532cba9a2b236a413d486c7ab0a6768672/pkg/blobserver/shard/shard.go#L87,40f12e532cba9a2b236a413d486c7ab0a6768672
perkeep/perkeep,shard++batchedShards87,batchedShards,Comm Param,true,m,93,https://github.com/perkeep/perkeep/blob/40f12e532cba9a2b236a413d486c7ab0a6768672/pkg/blobserver/shard/shard.go#L87,40f12e532cba9a2b236a413d486c7ab0a6768672
perkeep/perkeep,shard++batchedShards87,batchedShards,Func as a chan bound,true,len(m),93,https://github.com/perkeep/perkeep/blob/40f12e532cba9a2b236a413d486c7ab0a6768672/pkg/blobserver/shard/shard.go#L87,40f12e532cba9a2b236a413d486c7ab0a6768672
perkeep/perkeep,shard++batchedShards87,batchedShards,len() as a chan bound,true,len(m),93,https://github.com/perkeep/perkeep/blob/40f12e532cba9a2b236a413d486c7ab0a6768672/pkg/blobserver/shard/shard.go#L87,40f12e532cba9a2b236a413d486c7ab0a6768672
perkeep/perkeep,shard++batchedShards87,batchedShards,new channel,false,Name :ch,93,https://github.com/perkeep/perkeep/blob/40f12e532cba9a2b236a413d486c7ab0a6768672/pkg/blobserver/shard/shard.go#L87,40f12e532cba9a2b236a413d486c7ab0a6768672
perkeep/perkeep,shard++batchedShards87,batchedShards,Comm Param,true,m,94,https://github.com/perkeep/perkeep/blob/40f12e532cba9a2b236a413d486c7ab0a6768672/pkg/blobserver/shard/shard.go#L87,40f12e532cba9a2b236a413d486c7ab0a6768672
perkeep/perkeep,shard++batchedShards87,batchedShards,Map as a spawning range bound,true,map[uint32][]perkeep.org/pkg/blob.Ref,94,https://github.com/perkeep/perkeep/blob/40f12e532cba9a2b236a413d486c7ab0a6768672/pkg/blobserver/shard/shard.go#L87,40f12e532cba9a2b236a413d486c7ab0a6768672
perkeep/perkeep,shard++batchedShards87,batchedShards,Comm Param,false,m,102,https://github.com/perkeep/perkeep/blob/40f12e532cba9a2b236a413d486c7ab0a6768672/pkg/blobserver/shard/shard.go#L87,40f12e532cba9a2b236a413d486c7ab0a6768672
perkeep/perkeep,shard++batchedShards87,batchedShards,Map as a range bound,false,map[uint32][]perkeep.org/pkg/blob.Ref,102,https://github.com/perkeep/perkeep/blob/40f12e532cba9a2b236a413d486c7ab0a6768672/pkg/blobserver/shard/shard.go#L87,40f12e532cba9a2b236a413d486c7ab0a6768672
perkeep/perkeep,blobpacked++anyZipPacks775,anyZipPacks,MODEL ERROR = Cannot find decl of concurrent function at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/perkeep--perkeep/pkg/blobserver/blobpacked/blobpacked.go:779:12,false,,0,https://github.com/perkeep/perkeep/blob/40f12e532cba9a2b236a413d486c7ab0a6768672/pkg/blobserver/blobpacked/blobpacked.go#L775,40f12e532cba9a2b236a413d486c7ab0a6768672
perkeep/perkeep,union++Fetch67,Fetch,Candidate Param,true,sto_subsets,0,https://github.com/perkeep/perkeep/blob/40f12e532cba9a2b236a413d486c7ab0a6768672/pkg/blobserver/union/union.go#L67,40f12e532cba9a2b236a413d486c7ab0a6768672
perkeep/perkeep,union++Fetch67,Fetch,Comm Param,true,sto_subsets,73,https://github.com/perkeep/perkeep/blob/40f12e532cba9a2b236a413d486c7ab0a6768672/pkg/blobserver/union/union.go#L67,40f12e532cba9a2b236a413d486c7ab0a6768672
perkeep/perkeep,union++Fetch67,Fetch,Func as a chan bound,true,len(&{sto subsets}),73,https://github.com/perkeep/perkeep/blob/40f12e532cba9a2b236a413d486c7ab0a6768672/pkg/blobserver/union/union.go#L67,40f12e532cba9a2b236a413d486c7ab0a6768672
perkeep/perkeep,union++Fetch67,Fetch,len() as a chan bound,true,len(&{sto subsets}),73,https://github.com/perkeep/perkeep/blob/40f12e532cba9a2b236a413d486c7ab0a6768672/pkg/blobserver/union/union.go#L67,40f12e532cba9a2b236a413d486c7ab0a6768672
perkeep/perkeep,union++Fetch67,Fetch,new channel,false,Name :results,73,https://github.com/perkeep/perkeep/blob/40f12e532cba9a2b236a413d486c7ab0a6768672/pkg/blobserver/union/union.go#L67,40f12e532cba9a2b236a413d486c7ab0a6768672
perkeep/perkeep,union++Fetch67,Fetch,new WaitGroup,false,Name :wg,74,https://github.com/perkeep/perkeep/blob/40f12e532cba9a2b236a413d486c7ab0a6768672/pkg/blobserver/union/union.go#L67,40f12e532cba9a2b236a413d486c7ab0a6768672
perkeep/perkeep,union++Fetch67,Fetch,Comm Param,true,1,77,https://github.com/perkeep/perkeep/blob/40f12e532cba9a2b236a413d486c7ab0a6768672/pkg/blobserver/union/union.go#L67,40f12e532cba9a2b236a413d486c7ab0a6768672
perkeep/perkeep,union++Fetch67,Fetch,Integer as a add bound,true,1,77,https://github.com/perkeep/perkeep/blob/40f12e532cba9a2b236a413d486c7ab0a6768672/pkg/blobserver/union/union.go#L67,40f12e532cba9a2b236a413d486c7ab0a6768672
perkeep/perkeep,union++Fetch67,Fetch,Add in for,true,,77,https://github.com/perkeep/perkeep/blob/40f12e532cba9a2b236a413d486c7ab0a6768672/pkg/blobserver/union/union.go#L67,40f12e532cba9a2b236a413d486c7ab0a6768672
perkeep/perkeep,union++Fetch67,Anonymous1,Done in for,false,,79,https://github.com/perkeep/perkeep/blob/40f12e532cba9a2b236a413d486c7ab0a6768672/pkg/blobserver/union/union.go#L67,40f12e532cba9a2b236a413d486c7ab0a6768672
perkeep/perkeep,union++Fetch67,Fetch,Comm Param,true,1,77,https://github.com/perkeep/perkeep/blob/40f12e532cba9a2b236a413d486c7ab0a6768672/pkg/blobserver/union/union.go#L67,40f12e532cba9a2b236a413d486c7ab0a6768672
perkeep/perkeep,union++Fetch67,Fetch,Integer as a add bound,true,1,77,https://github.com/perkeep/perkeep/blob/40f12e532cba9a2b236a413d486c7ab0a6768672/pkg/blobserver/union/union.go#L67,40f12e532cba9a2b236a413d486c7ab0a6768672
perkeep/perkeep,union++Fetch67,Fetch,Add in for,true,,77,https://github.com/perkeep/perkeep/blob/40f12e532cba9a2b236a413d486c7ab0a6768672/pkg/blobserver/union/union.go#L67,40f12e532cba9a2b236a413d486c7ab0a6768672
perkeep/perkeep,union++Fetch67,Anonymous2,Done in for,false,,79,https://github.com/perkeep/perkeep/blob/40f12e532cba9a2b236a413d486c7ab0a6768672/pkg/blobserver/union/union.go#L67,40f12e532cba9a2b236a413d486c7ab0a6768672
perkeep/perkeep,union++Fetch67,Fetch,Comm Param,true,sto_subsets,75,https://github.com/perkeep/perkeep/blob/40f12e532cba9a2b236a413d486c7ab0a6768672/pkg/blobserver/union/union.go#L67,40f12e532cba9a2b236a413d486c7ab0a6768672
perkeep/perkeep,union++Fetch67,Fetch,Struct as a spawning range bound,true,UNSUPPORTED,75,https://github.com/perkeep/perkeep/blob/40f12e532cba9a2b236a413d486c7ab0a6768672/pkg/blobserver/union/union.go#L67,40f12e532cba9a2b236a413d486c7ab0a6768672
perkeep/perkeep,union++Fetch67,Fetch,Range over Chan,,,0,https://github.com/perkeep/perkeep/blob/40f12e532cba9a2b236a413d486c7ab0a6768672/pkg/blobserver/union/union.go#L67,40f12e532cba9a2b236a413d486c7ab0a6768672
perkeep/perkeep,union++StatBlobs114,StatBlobs,Candidate Param,true,sto_subsets,0,https://github.com/perkeep/perkeep/blob/40f12e532cba9a2b236a413d486c7ab0a6768672/pkg/blobserver/union/union.go#L114,40f12e532cba9a2b236a413d486c7ab0a6768672
perkeep/perkeep,union++StatBlobs114,StatBlobs,new channel,false,Name :maybeDup,119,https://github.com/perkeep/perkeep/blob/40f12e532cba9a2b236a413d486c7ab0a6768672/pkg/blobserver/union/union.go#L114,40f12e532cba9a2b236a413d486c7ab0a6768672
perkeep/perkeep,union++StatBlobs114,StatBlobs,Comm Param,true,1,120,https://github.com/perkeep/perkeep/blob/40f12e532cba9a2b236a413d486c7ab0a6768672/pkg/blobserver/union/union.go#L114,40f12e532cba9a2b236a413d486c7ab0a6768672
perkeep/perkeep,union++StatBlobs114,StatBlobs,Integer as a chan bound,true,1,120,https://github.com/perkeep/perkeep/blob/40f12e532cba9a2b236a413d486c7ab0a6768672/pkg/blobserver/union/union.go#L114,40f12e532cba9a2b236a413d486c7ab0a6768672
perkeep/perkeep,union++StatBlobs114,StatBlobs,new channel,false,Name :errCh,120,https://github.com/perkeep/perkeep/blob/40f12e532cba9a2b236a413d486c7ab0a6768672/pkg/blobserver/union/union.go#L114,40f12e532cba9a2b236a413d486c7ab0a6768672
perkeep/perkeep,union++StatBlobs114,StatBlobs,new WaitGroup,false,Name :wg,121,https://github.com/perkeep/perkeep/blob/40f12e532cba9a2b236a413d486c7ab0a6768672/pkg/blobserver/union/union.go#L114,40f12e532cba9a2b236a413d486c7ab0a6768672
perkeep/perkeep,union++StatBlobs114,StatBlobs,Comm Param,true,1,126,https://github.com/perkeep/perkeep/blob/40f12e532cba9a2b236a413d486c7ab0a6768672/pkg/blobserver/union/union.go#L114,40f12e532cba9a2b236a413d486c7ab0a6768672
perkeep/perkeep,union++StatBlobs114,StatBlobs,Integer as a add bound,true,1,126,https://github.com/perkeep/perkeep/blob/40f12e532cba9a2b236a413d486c7ab0a6768672/pkg/blobserver/union/union.go#L114,40f12e532cba9a2b236a413d486c7ab0a6768672
perkeep/perkeep,union++StatBlobs114,StatBlobs,Add in for,true,,126,https://github.com/perkeep/perkeep/blob/40f12e532cba9a2b236a413d486c7ab0a6768672/pkg/blobserver/union/union.go#L114,40f12e532cba9a2b236a413d486c7ab0a6768672
perkeep/perkeep,union++StatBlobs114,Anonymous1,Done in for,false,,128,https://github.com/perkeep/perkeep/blob/40f12e532cba9a2b236a413d486c7ab0a6768672/pkg/blobserver/union/union.go#L114,40f12e532cba9a2b236a413d486c7ab0a6768672
perkeep/perkeep,union++StatBlobs114,StatBlobs,Comm Param,true,1,126,https://github.com/perkeep/perkeep/blob/40f12e532cba9a2b236a413d486c7ab0a6768672/pkg/blobserver/union/union.go#L114,40f12e532cba9a2b236a413d486c7ab0a6768672
perkeep/perkeep,union++StatBlobs114,StatBlobs,Integer as a add bound,true,1,126,https://github.com/perkeep/perkeep/blob/40f12e532cba9a2b236a413d486c7ab0a6768672/pkg/blobserver/union/union.go#L114,40f12e532cba9a2b236a413d486c7ab0a6768672
perkeep/perkeep,union++StatBlobs114,StatBlobs,Add in for,true,,126,https://github.com/perkeep/perkeep/blob/40f12e532cba9a2b236a413d486c7ab0a6768672/pkg/blobserver/union/union.go#L114,40f12e532cba9a2b236a413d486c7ab0a6768672
perkeep/perkeep,union++StatBlobs114,Anonymous2,Done in for,false,,128,https://github.com/perkeep/perkeep/blob/40f12e532cba9a2b236a413d486c7ab0a6768672/pkg/blobserver/union/union.go#L114,40f12e532cba9a2b236a413d486c7ab0a6768672
perkeep/perkeep,union++StatBlobs114,StatBlobs,Comm Param,true,sto_subsets,123,https://github.com/perkeep/perkeep/blob/40f12e532cba9a2b236a413d486c7ab0a6768672/pkg/blobserver/union/union.go#L114,40f12e532cba9a2b236a413d486c7ab0a6768672
perkeep/perkeep,union++StatBlobs114,StatBlobs,Struct as a spawning range bound,true,UNSUPPORTED,123,https://github.com/perkeep/perkeep/blob/40f12e532cba9a2b236a413d486c7ab0a6768672/pkg/blobserver/union/union.go#L114,40f12e532cba9a2b236a413d486c7ab0a6768672
perkeep/perkeep,union++StatBlobs114,StatBlobs,Candidate Param,false,ub_for149_0,0,https://github.com/perkeep/perkeep/blob/40f12e532cba9a2b236a413d486c7ab0a6768672/pkg/blobserver/union/union.go#L114,40f12e532cba9a2b236a413d486c7ab0a6768672
perkeep/perkeep,schema++writeFileChunks291,writeFileChunks,MODEL ERROR = Function declared as a variable at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/perkeep--perkeep/pkg/schema/filewriter.go:307:20,false,,0,https://github.com/perkeep/perkeep/blob/40f12e532cba9a2b236a413d486c7ab0a6768672/pkg/schema/filewriter.go#L291,40f12e532cba9a2b236a413d486c7ab0a6768672
perkeep/perkeep,app++Quit536,Quit,new channel,false,Name :c,542,https://github.com/perkeep/perkeep/blob/40f12e532cba9a2b236a413d486c7ab0a6768672/pkg/server/app/app.go#L536,40f12e532cba9a2b236a413d486c7ab0a6768672
perkeep/perkeep,gce++projectHasInstance169,projectHasInstance,MODEL ERROR = A receive was found on a channel that could not be parsed at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/perkeep--perkeep/pkg/deploy/gce/deploy.go:213:9,false,,0,https://github.com/perkeep/perkeep/blob/40f12e532cba9a2b236a413d486c7ab0a6768672/pkg/deploy/gce/deploy.go#L169,40f12e532cba9a2b236a413d486c7ab0a6768672
perkeep/perkeep,gce++enableAPIs332,enableAPIs,Candidate Param,true,requiredServices,0,https://github.com/perkeep/perkeep/blob/40f12e532cba9a2b236a413d486c7ab0a6768672/pkg/deploy/gce/deploy.go#L332,40f12e532cba9a2b236a413d486c7ab0a6768672
perkeep/perkeep,gce++enableAPIs332,enableAPIs,Struct as a range bound,false,UNSUPPORTED,355,https://github.com/perkeep/perkeep/blob/40f12e532cba9a2b236a413d486c7ab0a6768672/pkg/deploy/gce/deploy.go#L332,40f12e532cba9a2b236a413d486c7ab0a6768672
perkeep/perkeep,gce++enableAPIs332,enableAPIs,Comm Param,true,requiredServices,358,https://github.com/perkeep/perkeep/blob/40f12e532cba9a2b236a413d486c7ab0a6768672/pkg/deploy/gce/deploy.go#L332,40f12e532cba9a2b236a413d486c7ab0a6768672
perkeep/perkeep,gce++enableAPIs332,enableAPIs,Func as a chan bound,true,len(requiredServices),358,https://github.com/perkeep/perkeep/blob/40f12e532cba9a2b236a413d486c7ab0a6768672/pkg/deploy/gce/deploy.go#L332,40f12e532cba9a2b236a413d486c7ab0a6768672
perkeep/perkeep,gce++enableAPIs332,enableAPIs,len() as a chan bound,true,len(requiredServices),358,https://github.com/perkeep/perkeep/blob/40f12e532cba9a2b236a413d486c7ab0a6768672/pkg/deploy/gce/deploy.go#L332,40f12e532cba9a2b236a413d486c7ab0a6768672
perkeep/perkeep,gce++enableAPIs332,enableAPIs,new channel,false,Name :errc,358,https://github.com/perkeep/perkeep/blob/40f12e532cba9a2b236a413d486c7ab0a6768672/pkg/deploy/gce/deploy.go#L332,40f12e532cba9a2b236a413d486c7ab0a6768672
perkeep/perkeep,gce++enableAPIs332,enableAPIs,new WaitGroup,false,Name :wg,359,https://github.com/perkeep/perkeep/blob/40f12e532cba9a2b236a413d486c7ab0a6768672/pkg/deploy/gce/deploy.go#L332,40f12e532cba9a2b236a413d486c7ab0a6768672
perkeep/perkeep,gce++enableAPIs332,enableAPIs,Struct as a range bound,false,UNSUPPORTED,375,https://github.com/perkeep/perkeep/blob/40f12e532cba9a2b236a413d486c7ab0a6768672/pkg/deploy/gce/deploy.go#L332,40f12e532cba9a2b236a413d486c7ab0a6768672
perkeep/perkeep,gce++enableAPIs332,enableAPIs,Comm Param,true,1,383,https://github.com/perkeep/perkeep/blob/40f12e532cba9a2b236a413d486c7ab0a6768672/pkg/deploy/gce/deploy.go#L332,40f12e532cba9a2b236a413d486c7ab0a6768672
perkeep/perkeep,gce++enableAPIs332,enableAPIs,Integer as a add bound,true,1,383,https://github.com/perkeep/perkeep/blob/40f12e532cba9a2b236a413d486c7ab0a6768672/pkg/deploy/gce/deploy.go#L332,40f12e532cba9a2b236a413d486c7ab0a6768672
perkeep/perkeep,gce++enableAPIs332,enableAPIs,Add in for,true,,383,https://github.com/perkeep/perkeep/blob/40f12e532cba9a2b236a413d486c7ab0a6768672/pkg/deploy/gce/deploy.go#L332,40f12e532cba9a2b236a413d486c7ab0a6768672
perkeep/perkeep,gce++enableAPIs332,Anonymous1,Done in for,false,,385,https://github.com/perkeep/perkeep/blob/40f12e532cba9a2b236a413d486c7ab0a6768672/pkg/deploy/gce/deploy.go#L332,40f12e532cba9a2b236a413d486c7ab0a6768672
perkeep/perkeep,gce++enableAPIs332,Anonymous1,Candidate Param,false,ub_for390_0,0,https://github.com/perkeep/perkeep/blob/40f12e532cba9a2b236a413d486c7ab0a6768672/pkg/deploy/gce/deploy.go#L332,40f12e532cba9a2b236a413d486c7ab0a6768672
perkeep/perkeep,gce++enableAPIs332,enableAPIs,Struct as a range bound,false,UNSUPPORTED,375,https://github.com/perkeep/perkeep/blob/40f12e532cba9a2b236a413d486c7ab0a6768672/pkg/deploy/gce/deploy.go#L332,40f12e532cba9a2b236a413d486c7ab0a6768672
perkeep/perkeep,gce++enableAPIs332,enableAPIs,Comm Param,true,1,383,https://github.com/perkeep/perkeep/blob/40f12e532cba9a2b236a413d486c7ab0a6768672/pkg/deploy/gce/deploy.go#L332,40f12e532cba9a2b236a413d486c7ab0a6768672
perkeep/perkeep,gce++enableAPIs332,enableAPIs,Integer as a add bound,true,1,383,https://github.com/perkeep/perkeep/blob/40f12e532cba9a2b236a413d486c7ab0a6768672/pkg/deploy/gce/deploy.go#L332,40f12e532cba9a2b236a413d486c7ab0a6768672
perkeep/perkeep,gce++enableAPIs332,enableAPIs,Add in for,true,,383,https://github.com/perkeep/perkeep/blob/40f12e532cba9a2b236a413d486c7ab0a6768672/pkg/deploy/gce/deploy.go#L332,40f12e532cba9a2b236a413d486c7ab0a6768672
perkeep/perkeep,gce++enableAPIs332,Anonymous2,Done in for,false,,385,https://github.com/perkeep/perkeep/blob/40f12e532cba9a2b236a413d486c7ab0a6768672/pkg/deploy/gce/deploy.go#L332,40f12e532cba9a2b236a413d486c7ab0a6768672
perkeep/perkeep,gce++enableAPIs332,Anonymous2,Candidate Param,false,ub_for390_1,0,https://github.com/perkeep/perkeep/blob/40f12e532cba9a2b236a413d486c7ab0a6768672/pkg/deploy/gce/deploy.go#L332,40f12e532cba9a2b236a413d486c7ab0a6768672
perkeep/perkeep,gce++enableAPIs332,enableAPIs,Comm Param,true,requiredServices,360,https://github.com/perkeep/perkeep/blob/40f12e532cba9a2b236a413d486c7ab0a6768672/pkg/deploy/gce/deploy.go#L332,40f12e532cba9a2b236a413d486c7ab0a6768672
perkeep/perkeep,gce++enableAPIs332,enableAPIs,Map as a spawning range bound,true,map[string]string,360,https://github.com/perkeep/perkeep/blob/40f12e532cba9a2b236a413d486c7ab0a6768672/pkg/deploy/gce/deploy.go#L332,40f12e532cba9a2b236a413d486c7ab0a6768672
perkeep/perkeep,gce++enableAPIs332,enableAPIs,Range over Chan,,,0,https://github.com/perkeep/perkeep/blob/40f12e532cba9a2b236a413d486c7ab0a6768672/pkg/deploy/gce/deploy.go#L332,40f12e532cba9a2b236a413d486c7ab0a6768672
perkeep/perkeep,gce++Create474,Create,Comm Param,true,1,488,https://github.com/perkeep/perkeep/blob/40f12e532cba9a2b236a413d486c7ab0a6768672/pkg/deploy/gce/deploy.go#L474,40f12e532cba9a2b236a413d486c7ab0a6768672
perkeep/perkeep,gce++Create474,Create,Integer as a chan bound,true,1,488,https://github.com/perkeep/perkeep/blob/40f12e532cba9a2b236a413d486c7ab0a6768672/pkg/deploy/gce/deploy.go#L474,40f12e532cba9a2b236a413d486c7ab0a6768672
perkeep/perkeep,gce++Create474,Create,new channel,false,Name :fwc,488,https://github.com/perkeep/perkeep/blob/40f12e532cba9a2b236a413d486c7ab0a6768672/pkg/deploy/gce/deploy.go#L474,40f12e532cba9a2b236a413d486c7ab0a6768672
perkeep/perkeep,gce++setBuckets708,setBuckets,Candidate Param,true,needBucket,0,https://github.com/perkeep/perkeep/blob/40f12e532cba9a2b236a413d486c7ab0a6768672/pkg/deploy/gce/deploy.go#L708,40f12e532cba9a2b236a413d486c7ab0a6768672
perkeep/perkeep,gce++setBuckets708,setBuckets,Struct as a range bound,false,UNSUPPORTED,719,https://github.com/perkeep/perkeep/blob/40f12e532cba9a2b236a413d486c7ab0a6768672/pkg/deploy/gce/deploy.go#L708,40f12e532cba9a2b236a413d486c7ab0a6768672
perkeep/perkeep,gce++setBuckets708,setBuckets,new WaitGroup,false,Name :waitBucket,726,https://github.com/perkeep/perkeep/blob/40f12e532cba9a2b236a413d486c7ab0a6768672/pkg/deploy/gce/deploy.go#L708,40f12e532cba9a2b236a413d486c7ab0a6768672
perkeep/perkeep,gce++setBuckets708,setBuckets,Comm Param,true,1,735,https://github.com/perkeep/perkeep/blob/40f12e532cba9a2b236a413d486c7ab0a6768672/pkg/deploy/gce/deploy.go#L708,40f12e532cba9a2b236a413d486c7ab0a6768672
