Project, Model, Fun, Type, Mandatory, Info, Line Num, Filename, Link
moby/moby,daemon++TestDaemonReloadInsecureRegistries214,TestDaemonReloadInsecureRegistries,new Mutex,false,Name :daemon_containerdCli_conn_resolverWrapper_done_o_m,215,https://github.com/moby/moby/blob/master/daemon/reload_test.go#L214,master
moby/moby,daemon++TestDaemonReloadInsecureRegistries214,TestDaemonReloadInsecureRegistries,new Mutex,false,Name :daemon_containerdCli_conn_resolverWrapper_pollingMu,215,https://github.com/moby/moby/blob/master/daemon/reload_test.go#L214,master
moby/moby,daemon++TestDaemonReloadInsecureRegistries214,TestDaemonReloadInsecureRegistries,new Mutex,false,Name :daemon_containerdCli_conn_balancerWrapper_balancerMu,215,https://github.com/moby/moby/blob/master/daemon/reload_test.go#L214,master
moby/moby,daemon++TestDaemonReloadInsecureRegistries214,TestDaemonReloadInsecureRegistries,new Mutex,false,Name :daemon_containerdCli_conn_balancerWrapper_scBuffer_mu,215,https://github.com/moby/moby/blob/master/daemon/reload_test.go#L214,master
moby/moby,daemon++TestDaemonReloadInsecureRegistries214,TestDaemonReloadInsecureRegistries,new Mutex,false,Name :daemon_containerdCli_conn_balancerWrapper_done_o_m,215,https://github.com/moby/moby/blob/master/daemon/reload_test.go#L214,master
moby/moby,daemon++TestDaemonReloadInsecureRegistries214,TestDaemonReloadInsecureRegistries,new Mutex,false,Name :daemon_containerdCli_conn_balancerWrapper_mu,215,https://github.com/moby/moby/blob/master/daemon/reload_test.go#L214,master
moby/moby,daemon++TestDaemonReloadInsecureRegistries214,TestDaemonReloadInsecureRegistries,new Mutex,false,Name :daemon_containerdCli_conn_firstResolveEvent_o_m,215,https://github.com/moby/moby/blob/master/daemon/reload_test.go#L214,master
moby/moby,daemon++TestDaemonReloadInsecureRegistries214,TestDaemonReloadInsecureRegistries,new Mutex,false,Name :daemon_attachableNetworkLock_mu,215,https://github.com/moby/moby/blob/master/daemon/reload_test.go#L214,master
moby/moby,daemon++TestDaemonReloadInsecureRegistries214,TestDaemonReloadInsecureRegistries,new Mutex,false,Name :daemon_mdDB_freelistLoad_m,215,https://github.com/moby/moby/blob/master/daemon/reload_test.go#L214,master
moby/moby,daemon++TestDaemonReloadInsecureRegistries214,TestDaemonReloadInsecureRegistries,new Mutex,false,Name :daemon_mdDB_batchMu,215,https://github.com/moby/moby/blob/master/daemon/reload_test.go#L214,master
moby/moby,daemon++TestDaemonReloadInsecureRegistries214,TestDaemonReloadInsecureRegistries,new Mutex,false,Name :daemon_mdDB_batch_start_m,215,https://github.com/moby/moby/blob/master/daemon/reload_test.go#L214,master
moby/moby,daemon++TestDaemonReloadInsecureRegistries214,TestDaemonReloadInsecureRegistries,new Mutex,false,Name :daemon_mdDB_rwlock,215,https://github.com/moby/moby/blob/master/daemon/reload_test.go#L214,master
moby/moby,daemon++TestDaemonReloadInsecureRegistries214,TestDaemonReloadInsecureRegistries,new Mutex,false,Name :daemon_mdDB_metalock,215,https://github.com/moby/moby/blob/master/daemon/reload_test.go#L214,master
moby/moby,daemon++TestDaemonReloadInsecureRegistries214,TestDaemonReloadInsecureRegistries,new Mutex,false,Name :daemon_mdDB_mmaplock,215,https://github.com/moby/moby/blob/master/daemon/reload_test.go#L214,master
moby/moby,daemon++TestDaemonReloadInsecureRegistries214,TestDaemonReloadInsecureRegistries,new Mutex,false,Name :daemon_mdDB_statlock,215,https://github.com/moby/moby/blob/master/daemon/reload_test.go#L214,master
moby/moby,daemon++TestDaemonReloadInsecureRegistries214,fillAPIInfo,Struct as a range bound,false,UNSUPPORTED,215,https://github.com/moby/moby/blob/master/daemon/reload_test.go#L214,master
moby/moby,daemon++TestDaemonReloadInsecureRegistries214,fillDriverInfo,Struct as a range bound,false,UNSUPPORTED,149,https://github.com/moby/moby/blob/master/daemon/reload_test.go#L214,master
moby/moby,daemon++TestDaemonReloadInsecureRegistries214,fillDefaultAddressPools,Func as a range bound,false,&{0xc01b1bcfe0 Value}(),235,https://github.com/moby/moby/blob/master/daemon/reload_test.go#L214,master
moby/moby,daemon++TestDaemonReloadInsecureRegistries214,TestDaemonReloadInsecureRegistries,Struct as a range bound,false,UNSUPPORTED,270,https://github.com/moby/moby/blob/master/daemon/reload_test.go#L214,master
moby/moby,daemon++TestDaemonReloadInsecureRegistries214,TestDaemonReloadInsecureRegistries,Struct as a range bound,false,UNSUPPORTED,278,https://github.com/moby/moby/blob/master/daemon/reload_test.go#L214,master
moby/moby,daemon++TestDaemonReloadNotAffectOthers308,TestDaemonReloadNotAffectOthers,new Mutex,false,Name :daemon_linkIndex_mu,309,https://github.com/moby/moby/blob/master/daemon/reload_test.go#L308,master
moby/moby,daemon++TestDaemonReloadNotAffectOthers308,TestDaemonReloadNotAffectOthers,new Mutex,false,Name :daemon_containerdCli_connMu,309,https://github.com/moby/moby/blob/master/daemon/reload_test.go#L308,master
moby/moby,daemon++TestDaemonReloadNotAffectOthers308,TestDaemonReloadNotAffectOthers,new Mutex,false,Name :daemon_containerdCli_conn_csMgr_mu,309,https://github.com/moby/moby/blob/master/daemon/reload_test.go#L308,master
moby/moby,daemon++TestDaemonReloadNotAffectOthers308,TestDaemonReloadNotAffectOthers,new Mutex,false,Name :daemon_containerdCli_conn_blockingpicker_mu,309,https://github.com/moby/moby/blob/master/daemon/reload_test.go#L308,master
moby/moby,daemon++TestDaemonReloadNotAffectOthers308,TestDaemonReloadNotAffectOthers,new Mutex,false,Name :daemon_containerdCli_conn_mu,309,https://github.com/moby/moby/blob/master/daemon/reload_test.go#L308,master
moby/moby,daemon++TestDaemonReloadNotAffectOthers308,TestDaemonReloadNotAffectOthers,new Mutex,false,Name :daemon_containerdCli_conn_resolverWrapper_resolverMu,309,https://github.com/moby/moby/blob/master/daemon/reload_test.go#L308,master
moby/moby,daemon++TestDaemonReloadNotAffectOthers308,TestDaemonReloadNotAffectOthers,new Mutex,false,Name :daemon_containerdCli_conn_resolverWrapper_done_o_m,309,https://github.com/moby/moby/blob/master/daemon/reload_test.go#L308,master
moby/moby,daemon++TestDaemonReloadNotAffectOthers308,TestDaemonReloadNotAffectOthers,new Mutex,false,Name :daemon_containerdCli_conn_resolverWrapper_pollingMu,309,https://github.com/moby/moby/blob/master/daemon/reload_test.go#L308,master
moby/moby,daemon++TestDaemonReloadNotAffectOthers308,TestDaemonReloadNotAffectOthers,new Mutex,false,Name :daemon_containerdCli_conn_balancerWrapper_balancerMu,309,https://github.com/moby/moby/blob/master/daemon/reload_test.go#L308,master
moby/moby,daemon++TestDaemonReloadNotAffectOthers308,TestDaemonReloadNotAffectOthers,new Mutex,false,Name :daemon_containerdCli_conn_balancerWrapper_scBuffer_mu,309,https://github.com/moby/moby/blob/master/daemon/reload_test.go#L308,master
moby/moby,daemon++TestDaemonReloadNotAffectOthers308,TestDaemonReloadNotAffectOthers,new Mutex,false,Name :daemon_containerdCli_conn_balancerWrapper_done_o_m,309,https://github.com/moby/moby/blob/master/daemon/reload_test.go#L308,master
moby/moby,daemon++TestDaemonReloadNotAffectOthers308,TestDaemonReloadNotAffectOthers,new Mutex,false,Name :daemon_containerdCli_conn_balancerWrapper_mu,309,https://github.com/moby/moby/blob/master/daemon/reload_test.go#L308,master
moby/moby,daemon++TestDaemonReloadNotAffectOthers308,TestDaemonReloadNotAffectOthers,new Mutex,false,Name :daemon_containerdCli_conn_firstResolveEvent_o_m,309,https://github.com/moby/moby/blob/master/daemon/reload_test.go#L308,master
moby/moby,daemon++TestDaemonReloadNotAffectOthers308,TestDaemonReloadNotAffectOthers,new Mutex,false,Name :daemon_attachableNetworkLock_mu,309,https://github.com/moby/moby/blob/master/daemon/reload_test.go#L308,master
moby/moby,daemon++TestDaemonReloadNotAffectOthers308,TestDaemonReloadNotAffectOthers,new Mutex,false,Name :daemon_mdDB_freelistLoad_m,309,https://github.com/moby/moby/blob/master/daemon/reload_test.go#L308,master
moby/moby,daemon++TestDaemonReloadNotAffectOthers308,TestDaemonReloadNotAffectOthers,new Mutex,false,Name :daemon_mdDB_batchMu,309,https://github.com/moby/moby/blob/master/daemon/reload_test.go#L308,master
moby/moby,daemon++TestDaemonReloadNotAffectOthers308,TestDaemonReloadNotAffectOthers,new Mutex,false,Name :daemon_mdDB_batch_start_m,309,https://github.com/moby/moby/blob/master/daemon/reload_test.go#L308,master
moby/moby,daemon++TestDaemonReloadNotAffectOthers308,TestDaemonReloadNotAffectOthers,new Mutex,false,Name :daemon_mdDB_rwlock,309,https://github.com/moby/moby/blob/master/daemon/reload_test.go#L308,master
moby/moby,daemon++TestDaemonReloadNotAffectOthers308,TestDaemonReloadNotAffectOthers,new Mutex,false,Name :daemon_mdDB_metalock,309,https://github.com/moby/moby/blob/master/daemon/reload_test.go#L308,master
moby/moby,daemon++TestDaemonReloadNotAffectOthers308,TestDaemonReloadNotAffectOthers,new Mutex,false,Name :daemon_mdDB_mmaplock,309,https://github.com/moby/moby/blob/master/daemon/reload_test.go#L308,master
moby/moby,daemon++TestDaemonReloadNotAffectOthers308,TestDaemonReloadNotAffectOthers,new Mutex,false,Name :daemon_mdDB_statlock,309,https://github.com/moby/moby/blob/master/daemon/reload_test.go#L308,master
moby/moby,daemon++TestDaemonReloadNotAffectOthers308,fillAPIInfo,Struct as a range bound,false,UNSUPPORTED,215,https://github.com/moby/moby/blob/master/daemon/reload_test.go#L308,master
moby/moby,daemon++TestDaemonReloadNotAffectOthers308,fillDriverInfo,Struct as a range bound,false,UNSUPPORTED,149,https://github.com/moby/moby/blob/master/daemon/reload_test.go#L308,master
moby/moby,daemon++TestDaemonReloadNotAffectOthers308,fillDefaultAddressPools,Func as a range bound,false,&{0xc01b1bcfe0 Value}(),235,https://github.com/moby/moby/blob/master/daemon/reload_test.go#L308,master
moby/moby,daemon++TestDaemonReloadNetworkDiagnosticPort518,TestDaemonReloadNetworkDiagnosticPort,new Mutex,false,Name :daemon_linkIndex_mu,522,https://github.com/moby/moby/blob/master/daemon/reload_test.go#L518,master
moby/moby,daemon++TestDaemonReloadNetworkDiagnosticPort518,TestDaemonReloadNetworkDiagnosticPort,new Mutex,false,Name :daemon_containerdCli_connMu,522,https://github.com/moby/moby/blob/master/daemon/reload_test.go#L518,master
moby/moby,daemon++TestDaemonReloadNetworkDiagnosticPort518,TestDaemonReloadNetworkDiagnosticPort,new Mutex,false,Name :daemon_containerdCli_conn_csMgr_mu,522,https://github.com/moby/moby/blob/master/daemon/reload_test.go#L518,master
moby/moby,daemon++TestDaemonReloadNetworkDiagnosticPort518,TestDaemonReloadNetworkDiagnosticPort,new Mutex,false,Name :daemon_containerdCli_conn_blockingpicker_mu,522,https://github.com/moby/moby/blob/master/daemon/reload_test.go#L518,master
moby/moby,daemon++TestDaemonReloadNetworkDiagnosticPort518,TestDaemonReloadNetworkDiagnosticPort,new Mutex,false,Name :daemon_containerdCli_conn_mu,522,https://github.com/moby/moby/blob/master/daemon/reload_test.go#L518,master
moby/moby,daemon++TestDaemonReloadNetworkDiagnosticPort518,TestDaemonReloadNetworkDiagnosticPort,new Mutex,false,Name :daemon_containerdCli_conn_resolverWrapper_resolverMu,522,https://github.com/moby/moby/blob/master/daemon/reload_test.go#L518,master
moby/moby,daemon++TestDaemonReloadNetworkDiagnosticPort518,TestDaemonReloadNetworkDiagnosticPort,new Mutex,false,Name :daemon_containerdCli_conn_resolverWrapper_done_o_m,522,https://github.com/moby/moby/blob/master/daemon/reload_test.go#L518,master
moby/moby,daemon++TestDaemonReloadNetworkDiagnosticPort518,TestDaemonReloadNetworkDiagnosticPort,new Mutex,false,Name :daemon_containerdCli_conn_resolverWrapper_pollingMu,522,https://github.com/moby/moby/blob/master/daemon/reload_test.go#L518,master
moby/moby,daemon++TestDaemonReloadNetworkDiagnosticPort518,TestDaemonReloadNetworkDiagnosticPort,new Mutex,false,Name :daemon_containerdCli_conn_balancerWrapper_balancerMu,522,https://github.com/moby/moby/blob/master/daemon/reload_test.go#L518,master
moby/moby,daemon++TestDaemonReloadNetworkDiagnosticPort518,TestDaemonReloadNetworkDiagnosticPort,new Mutex,false,Name :daemon_containerdCli_conn_balancerWrapper_scBuffer_mu,522,https://github.com/moby/moby/blob/master/daemon/reload_test.go#L518,master
moby/moby,daemon++TestDaemonReloadNetworkDiagnosticPort518,TestDaemonReloadNetworkDiagnosticPort,new Mutex,false,Name :daemon_containerdCli_conn_balancerWrapper_done_o_m,522,https://github.com/moby/moby/blob/master/daemon/reload_test.go#L518,master
moby/moby,daemon++TestDaemonReloadNetworkDiagnosticPort518,TestDaemonReloadNetworkDiagnosticPort,new Mutex,false,Name :daemon_containerdCli_conn_balancerWrapper_mu,522,https://github.com/moby/moby/blob/master/daemon/reload_test.go#L518,master
moby/moby,daemon++TestDaemonReloadNetworkDiagnosticPort518,TestDaemonReloadNetworkDiagnosticPort,new Mutex,false,Name :daemon_containerdCli_conn_firstResolveEvent_o_m,522,https://github.com/moby/moby/blob/master/daemon/reload_test.go#L518,master
moby/moby,daemon++TestDaemonReloadNetworkDiagnosticPort518,TestDaemonReloadNetworkDiagnosticPort,new Mutex,false,Name :daemon_attachableNetworkLock_mu,522,https://github.com/moby/moby/blob/master/daemon/reload_test.go#L518,master
moby/moby,daemon++TestDaemonReloadNetworkDiagnosticPort518,TestDaemonReloadNetworkDiagnosticPort,new Mutex,false,Name :daemon_mdDB_freelistLoad_m,522,https://github.com/moby/moby/blob/master/daemon/reload_test.go#L518,master
moby/moby,daemon++TestDaemonReloadNetworkDiagnosticPort518,TestDaemonReloadNetworkDiagnosticPort,new Mutex,false,Name :daemon_mdDB_batchMu,522,https://github.com/moby/moby/blob/master/daemon/reload_test.go#L518,master
moby/moby,daemon++TestDaemonReloadNetworkDiagnosticPort518,TestDaemonReloadNetworkDiagnosticPort,new Mutex,false,Name :daemon_mdDB_batch_start_m,522,https://github.com/moby/moby/blob/master/daemon/reload_test.go#L518,master
moby/moby,daemon++TestDaemonReloadNetworkDiagnosticPort518,TestDaemonReloadNetworkDiagnosticPort,new Mutex,false,Name :daemon_mdDB_rwlock,522,https://github.com/moby/moby/blob/master/daemon/reload_test.go#L518,master
moby/moby,daemon++TestDaemonReloadNetworkDiagnosticPort518,TestDaemonReloadNetworkDiagnosticPort,new Mutex,false,Name :daemon_mdDB_metalock,522,https://github.com/moby/moby/blob/master/daemon/reload_test.go#L518,master
moby/moby,daemon++TestDaemonReloadNetworkDiagnosticPort518,TestDaemonReloadNetworkDiagnosticPort,new Mutex,false,Name :daemon_mdDB_mmaplock,522,https://github.com/moby/moby/blob/master/daemon/reload_test.go#L518,master
moby/moby,daemon++TestDaemonReloadNetworkDiagnosticPort518,TestDaemonReloadNetworkDiagnosticPort,new Mutex,false,Name :daemon_mdDB_statlock,522,https://github.com/moby/moby/blob/master/daemon/reload_test.go#L518,master
moby/moby,daemon++TestDaemonReloadNetworkDiagnosticPort518,fillAPIInfo,Struct as a range bound,false,UNSUPPORTED,215,https://github.com/moby/moby/blob/master/daemon/reload_test.go#L518,master
moby/moby,daemon++TestDaemonReloadNetworkDiagnosticPort518,fillDriverInfo,Struct as a range bound,false,UNSUPPORTED,149,https://github.com/moby/moby/blob/master/daemon/reload_test.go#L518,master
moby/moby,daemon++TestDaemonReloadNetworkDiagnosticPort518,fillDefaultAddressPools,Func as a range bound,false,&{0xc01b1bcfe0 Value}(),235,https://github.com/moby/moby/blob/master/daemon/reload_test.go#L518,master
moby/moby,daemon++TestDaemonReloadNetworkDiagnosticPort518,TestDaemonReloadNetworkDiagnosticPort,Comm Param,false,10,550,https://github.com/moby/moby/blob/master/daemon/reload_test.go#L518,master
moby/moby,daemon++TestDaemonReloadNetworkDiagnosticPort518,TestDaemonReloadNetworkDiagnosticPort,Integer as a for upper bound,false,10,550,https://github.com/moby/moby/blob/master/daemon/reload_test.go#L518,master
moby/moby,daemon++TestDaemonReloadNetworkDiagnosticPort518,TestDaemonReloadNetworkDiagnosticPort,Comm Param,false,0,550,https://github.com/moby/moby/blob/master/daemon/reload_test.go#L518,master
moby/moby,daemon++TestDaemonReloadNetworkDiagnosticPort518,TestDaemonReloadNetworkDiagnosticPort,Integer as a for lower bound,false,0,550,https://github.com/moby/moby/blob/master/daemon/reload_test.go#L518,master
v2%!(EXTRA string=,, string=Error, string=,, string=MODEL ERROR = The receiver of func , string=Error, string= was not an ident)
testutil%!(EXTRA string=,, string=Read, string=,, string=MODEL ERROR = The receiver of func , string=Read, string= was not an ident)
buildkit%!(EXTRA string=,, string=Error, string=,, string=MODEL ERROR = The receiver of func , string=Error, string= was not an ident)
buildkit%!(EXTRA string=,, string=InvalidParameter, string=,, string=MODEL ERROR = The receiver of func , string=InvalidParameter, string= was not an ident)
buildkit%!(EXTRA string=,, string=Error, string=,, string=MODEL ERROR = The receiver of func , string=Error, string= was not an ident)
buildkit%!(EXTRA string=,, string=InvalidParameter, string=,, string=MODEL ERROR = The receiver of func , string=InvalidParameter, string= was not an ident)
moby/moby,buildkit++newController46,newController,new Mutex,false,Name :db_freelistLoad_m,68,https://github.com/moby/moby/blob/master/builder/builder-next/controller.go#L46,master
moby/moby,buildkit++newController46,newController,new Mutex,false,Name :db_batchMu,68,https://github.com/moby/moby/blob/master/builder/builder-next/controller.go#L46,master
moby/moby,buildkit++newController46,newController,new Mutex,false,Name :db_batch_start_m,68,https://github.com/moby/moby/blob/master/builder/builder-next/controller.go#L46,master
moby/moby,buildkit++newController46,newController,new Mutex,false,Name :db_rwlock,68,https://github.com/moby/moby/blob/master/builder/builder-next/controller.go#L46,master
